node	Degree Centrality	In-Degree Centrality	Out-Degree Centrality	Betweenness centrality	Eigenvector centrality
2050	15.0	8.0	7.0	0.0005510511671806774	5.247354882246821e-09
2051	12.0	7.0	5.0	0.00017798054514229592	8.254848294462006e-08
2052	50.0	21.0	29.0	0.002897950144237014	8.172999607865885e-05
2053	32.0	11.0	21.0	0.0020676001999925665	2.227777208909672e-07
2054	25.0	10.0	15.0	0.0005873979213239021	8.702619813241976e-07
2055	74.0	48.0	26.0	0.001788791376020946	0.00015200627383967817
2056	10.0	3.0	7.0	4.301973037034552e-05	2.6653508600639856e-07
2057	16.0	7.0	9.0	0.00015385636421259553	8.231958752926315e-07
2058	23.0	15.0	8.0	0.00018041367068670773	4.603981458546361e-06
2059	24.0	11.0	13.0	0.003510384113905892	3.425849183146307e-05
2060	37.0	15.0	22.0	0.005431437680044821	9.661877628561756e-06
2061	39.0	20.0	19.0	0.0009315997676209796	6.411936761329133e-05
2062	29.0	3.0	26.0	0.00014704878955110285	2.486671200675099e-06
2063	3.0	1.0	2.0	7.765294290676087e-06	6.015921118678676e-11
2064	32.0	10.0	22.0	0.004671976367828116	1.2057582053527351e-05
2065	57.0	29.0	28.0	0.00707976634540091	2.073750159954384e-05
2066	40.0	11.0	29.0	0.001297968940686508	8.188717657549525e-06
2067	34.0	11.0	23.0	0.0017949218909754758	2.1130089271804297e-05
2068	21.0	12.0	9.0	0.0018780881928286161	3.1083927775890404e-06
2069	10.0	6.0	4.0	0.002804125421306042	9.058827203616364e-09
2070	3.0	2.0	1.0	5.435706003473261e-07	5.75315179186154e-07
2071	15.0	1.0	14.0	0.0025506920999726766	3.3117199051134313e-10
2072	21.0	11.0	10.0	0.0028969853988653773	4.768108346108834e-06
2073	20.0	4.0	16.0	0.001361514932298541	5.294758625365176e-08
2074	12.0	10.0	2.0	1.0327841406599196e-05	1.0543344028587516e-05
2075	41.0	29.0	12.0	0.0012959551410337926	4.77690737184141e-06
2076	35.0	19.0	16.0	0.003990623562449895	2.442844581549702e-05
2077	42.0	36.0	6.0	0.0016106995283271504	4.8932450452234946e-05
2078	63.0	38.0	25.0	0.005095410100204391	2.8104649119517368e-05
2079	44.0	13.0	31.0	0.0016491687962431598	1.2157341765826613e-05
2080	35.0	15.0	20.0	0.0011427081675350558	4.106727647636534e-06
2081	26.0	14.0	12.0	0.0004868839520253907	1.8670079786202503e-06
2082	48.0	21.0	27.0	0.0034935942534337337	1.1941351268836556e-05
2083	54.0	22.0	32.0	0.0035377645415748155	5.809410526161278e-06
2084	52.0	33.0	19.0	0.00045604279153425544	0.00014340549064985038
2085	33.0	24.0	9.0	0.0005662167869303679	6.124080914150635e-05
2086	79.0	48.0	31.0	0.018505704858499117	8.342600304144521e-05
2087	64.0	39.0	25.0	0.006537458899591535	4.022008077661022e-05
2088	64.0	38.0	26.0	0.00160269979610408	0.0001329109646805659
2089	52.0	32.0	20.0	0.007955717795479399	0.00013454052827163206
2090	39.0	21.0	18.0	0.0020307272547171688	5.575980844065022e-07
2091	83.0	58.0	25.0	0.0075185446690714825	0.0003379073513426846
2092	20.0	20.0	0	0.0	5.438559740986971e-05
2093	103.0	70.0	33.0	0.009908674518547683	0.0004667450179379561
2094	56.0	56.0	0	0.0	0.0002785364977538908
2095	72.0	38.0	34.0	0.00682695831514591	0.00027349735692954564
2096	17.0	8.0	9.0	0.0008593333505205179	1.3113632309856965e-07
2097	19.0	1.0	18.0	4.4106871571040174e-05	4.8015731111869024e-09
2098	21.0	8.0	13.0	0.00046145261322342646	3.509462362724366e-07
2099	28.0	8.0	20.0	0.00016615141350616598	2.4340309432187416e-06
2100	24.0	9.0	15.0	5.553479633548515e-05	3.3858271021219623e-06
2101	23.0	11.0	12.0	0.0024104009653340545	8.263530210477188e-08
2102	23.0	23.0	0	0.0	2.3829109987074232e-06
2103	15.0	3.0	12.0	0.0004652964338973111	7.220775740079757e-09
2104	32.0	19.0	13.0	0.0009697070249126774	9.383705134065719e-05
2105	38.0	21.0	17.0	0.0001579098478323288	8.787524104344866e-05
2106	49.0	24.0	25.0	0.002776801939128583	5.619263950340098e-05
2107	31.0	13.0	18.0	0.0015559242517284766	2.0513403377914484e-05
2108	7.0	2.0	5.0	1.4495216009262031e-05	3.0762005419732353e-09
2109	33.0	15.0	18.0	0.0032944316494581084	6.009164255415384e-07
2110	50.0	32.0	18.0	0.0038677274265742235	1.0678786007012393e-05
2111	21.0	9.0	12.0	0.00070338035684944	2.232264824451794e-06
2112	27.0	13.0	14.0	0.001501782031502453	9.951773888220107e-07
2113	64.0	41.0	23.0	0.005493627333587415	1.0029863523317738e-05
2114	15.0	8.0	7.0	2.0112112212851065e-05	1.656558454614011e-06
2115	59.0	36.0	23.0	0.016471928616445093	8.21006703644859e-05
2116	17.0	8.0	9.0	0.007776802456814871	1.9494728506401136e-05
2117	30.0	22.0	8.0	0.0011350401243109725	2.116039333715416e-05
2118	16.0	0	16.0	0.0	3.7757856497573076e-111
2119	12.0	5.0	7.0	0.000312915475599944	5.34921887436776e-08
2120	47.0	32.0	15.0	0.0029954752147854516	2.258348001764689e-06
2121	21.0	11.0	10.0	0.0006367204822268463	9.260223619941102e-07
2122	38.0	21.0	17.0	0.002863177895955204	2.695425579963428e-07
2123	39.0	13.0	26.0	0.002699050635827473	2.0863335444349772e-06
2124	19.0	5.0	14.0	4.692826182998582e-05	2.6513349821293615e-05
2125	70.0	40.0	30.0	0.0035489258579019444	0.00013233213841040597
2126	49.0	29.0	20.0	0.0018971623440379461	0.00010288665778245656
2127	72.0	42.0	30.0	0.010545157234858877	9.182965581708455e-05
2128	70.0	36.0	34.0	0.0031250040213131156	0.0003402783622445119
2129	74.0	36.0	38.0	0.00393801961004526	0.00010342624796027332
2130	29.0	11.0	18.0	0.0001553835387564285	4.492294852803075e-09
2131	33.0	22.0	11.0	0.0037957923286968303	7.789786394122973e-06
2132	45.0	22.0	23.0	0.0016125410124017963	9.183895210908958e-09
2133	22.0	14.0	8.0	0.0011469546741842997	2.4791979509768578e-09
2134	46.0	20.0	26.0	0.008355883747953456	3.4965845675526442e-06
2135	24.0	8.0	16.0	0.0008497872154058463	4.619336836931756e-07
2136	21.0	6.0	15.0	0.0045152080182565175	4.132438807332873e-08
2137	39.0	18.0	21.0	0.007245469960269653	5.332153441674548e-08
2138	19.0	11.0	8.0	0.0034984203838353913	5.969620603000882e-07
2139	28.0	12.0	16.0	0.00209096597051321	6.52032198953947e-07
2140	13.0	10.0	3.0	0.00039781602651133593	9.590767295709552e-08
2141	37.0	11.0	26.0	0.001796801092193819	1.6951619160810494e-07
2142	36.0	24.0	12.0	0.004355455207245869	2.845068457300189e-07
2143	48.0	18.0	30.0	0.002691580422719843	2.913481466593625e-07
2144	43.0	13.0	30.0	0.0025016283822127555	1.2587142007794304e-06
2145	36.0	16.0	20.0	0.008303279055996985	2.884547473448963e-07
2146	21.0	9.0	12.0	0.0007673456743531691	1.6556975172384301e-06
2147	67.0	28.0	39.0	0.003093340355920367	0.00014286239325201337
2148	51.0	30.0	21.0	0.0011484751311322777	9.001668021253178e-05
2149	44.0	19.0	25.0	0.004959344025211736	4.9588244856584946e-05
2150	24.0	12.0	12.0	0.00012600484202337063	6.445739006880111e-05
2151	65.0	46.0	19.0	0.0001503749239389424	0.0001081420569812975
2152	13.0	3.0	10.0	0.0005549467564831664	1.65746444880556e-07
2153	12.0	7.0	5.0	0.0015496731898244826	1.52279800355471e-08
2154	44.0	18.0	26.0	0.003475077909197618	1.4246970233175262e-06
2155	15.0	4.0	11.0	0.0034388864609402065	9.728570185560328e-08
2156	27.0	10.0	17.0	0.004649897047728294	6.653829644896107e-07
2157	20.0	8.0	12.0	0.0033005348009946616	7.47762945195663e-09
2158	7.0	2.0	5.0	3.106117716270435e-07	3.631631395546409e-09
2159	32.0	16.0	16.0	0.006615479399761392	1.1836438434237582e-06
2160	26.0	19.0	7.0	0.004217390863189076	2.950807692286625e-06
2161	22.0	4.0	18.0	0.002069192085322155	3.283884652731179e-07
2162	17.0	9.0	8.0	0.0008609847697730019	1.1412755174875962e-07
2163	16.0	9.0	7.0	0.0036162457825392492	4.047228294851334e-06
2164	35.0	19.0	16.0	0.0026158558612286004	3.952074188317649e-06
2165	13.0	3.0	10.0	3.877470282477593e-05	7.236832685557133e-07
2166	20.0	12.0	8.0	7.731644682083157e-05	1.2983950730287205e-06
2167	44.0	22.0	22.0	0.0017967596772909353	1.2328458870601353e-05
2168	43.0	8.0	35.0	0.0030694396429041416	4.2946408399424634e-07
2169	51.0	37.0	14.0	0.009155514187983988	0.00011066380309308084
2170	4.0	4.0	0	0.0	2.1199139486709157e-07
2171	21.0	5.0	16.0	0.0016709774403705646	5.536199683169883e-08
2172	28.0	11.0	17.0	0.0025128362903056307	1.469565792574258e-06
2173	34.0	19.0	15.0	0.000522472295759559	5.5630862447016675e-06
2174	14.0	14.0	0	0.0	6.319481573723593e-06
2175	35.0	21.0	14.0	0.0012179424061582304	1.2083456076985507e-05
2176	25.0	15.0	10.0	0.0003444037439486356	2.8103641196653636e-05
2177	41.0	15.0	26.0	0.0012525523228117735	9.312676908310623e-06
2178	26.0	15.0	11.0	0.0020260299912231465	5.066911635363297e-06
2179	42.0	15.0	27.0	0.0018043696656957976	1.19377260214342e-06
2180	28.0	22.0	6.0	0.000527742342151498	1.2795864100439693e-06
2181	22.0	10.0	12.0	0.0005744764716242169	2.164744682415618e-06
2182	14.0	10.0	4.0	0.0002282478835172725	6.65967163530238e-07
2183	31.0	23.0	8.0	0.0017067081478333952	2.8920139200963833e-05
2184	7.0	7.0	0	0.0	1.6482594098932117e-06
2185	35.0	23.0	12.0	0.0006649292079534422	9.726495323578712e-06
2186	18.0	3.0	15.0	2.586878371367227e-05	5.735741134249317e-07
2187	22.0	14.0	8.0	4.420523196538874e-05	6.03528963926653e-07
2188	54.0	29.0	25.0	0.0026776383914848124	9.513221161087645e-07
2189	40.0	24.0	16.0	0.0028236177890793124	1.005409317162602e-05
2190	26.0	10.0	16.0	0.0005592960608377823	2.876009804884649e-06
2191	11.0	11.0	0	0.0	5.930120325782516e-07
2192	23.0	15.0	8.0	0.0028381917673592377	2.2450438829392302e-05
2193	41.0	17.0	24.0	0.0040130937356956786	2.5101817029651927e-05
2194	31.0	8.0	23.0	0.0030630721015857884	3.8905571958587715e-06
2195	30.0	13.0	17.0	0.0023042734278152224	1.0566263676257796e-05
2196	19.0	15.0	4.0	0.00012484004787976922	8.394405699373267e-07
2197	32.0	15.0	17.0	0.007935783915259308	1.081137638497085e-06
2198	32.0	13.0	19.0	0.00023261974420292307	1.7662779346938514e-07
2199	33.0	10.0	23.0	0.0006033711316798228	4.581019834742045e-07
2200	15.0	5.0	10.0	0.0003066048797730546	3.0805121016660154e-07
2201	68.0	48.0	20.0	0.004617707314462008	8.670218437840302e-05
2202	59.0	20.0	39.0	0.0028235308917384408	0.00013062017835139872
2203	23.0	7.0	16.0	0.00034045638601754193	1.0206358433803537e-05
2204	27.0	9.0	18.0	0.0014579598873887376	1.4695250465038593e-06
2205	59.0	30.0	29.0	0.009731233846246553	5.762449370571984e-05
2206	48.0	24.0	24.0	0.0028281279459585213	4.403310047447373e-06
2207	25.0	4.0	21.0	0.002955923982531608	2.41969146655121e-05
2208	50.0	34.0	16.0	0.0058963939200970174	6.446764550814301e-05
2209	33.0	15.0	18.0	0.0025497835605406676	4.0385248558099505e-05
2210	41.0	27.0	14.0	0.001066381980624245	1.1640191320290762e-05
2211	29.0	19.0	10.0	0.0012044230287981633	3.0070068141249142e-05
2212	4.0	2.0	2.0	0.00010428790232377985	1.3809177846343985e-10
2213	23.0	16.0	7.0	0.001328486547248865	1.2914878911534163e-07
2214	11.0	4.0	7.0	0.00021619096991528267	2.2297476009763854e-06
2215	39.0	8.0	31.0	0.0012512089268994868	2.338634891605591e-06
2216	4.0	1.0	3.0	0.0007293940927232048	3.197493808671112e-08
2217	5.0	3.0	2.0	0.0010734742827430623	8.7856186542779e-07
2218	11.0	7.0	4.0	0.0006814356351839893	4.951258503366724e-07
2219	65.0	26.0	39.0	0.004574955301856733	0.00017138094007083745
2220	33.0	13.0	20.0	0.0001210712917173611	7.423974211972459e-05
2221	23.0	14.0	9.0	0.0006204599559821707	2.668898376933496e-05
2222	44.0	44.0	0	0.0	0.00020907769480267284
2223	9.0	1.0	8.0	0.0001042231915380242	2.8695970938155547e-109
2224	14.0	10.0	4.0	6.70921426714414e-05	1.0732940989880882e-06
2225	25.0	11.0	14.0	0.0006100285773183622	5.726133091734195e-07
2226	15.0	7.0	8.0	0.002735355975067815	1.252227029978756e-07
2227	8.0	2.0	6.0	0.0004922678894002594	4.626814200798239e-09
2228	6.0	3.0	3.0	0.0	8.405103383865554e-08
2229	34.0	24.0	10.0	0.0013926796467184537	8.860322268331892e-06
2230	33.0	17.0	16.0	0.0014004449410091298	1.6283930199221808e-06
2231	39.0	18.0	21.0	0.0054764867406564615	3.2328885921177075e-05
2232	12.0	3.0	9.0	0.00037150203259166484	1.895344882668068e-08
2233	18.0	18.0	0	0.0	8.381810325240642e-06
2234	52.0	23.0	29.0	0.0011993031114291776	7.701493952873371e-05
2235	59.0	32.0	27.0	0.0004599269177832683	0.00010183980366852954
2236	14.0	7.0	7.0	0.0008498079228572887	1.7937237645801227e-09
2237	12.0	1.0	11.0	3.478851842222887e-05	6.553025148476776e-11
2238	10.0	3.0	7.0	2.8188018275154195e-05	1.0451756005307902e-08
2239	9.0	6.0	3.0	3.7118106709431696e-05	4.01696216035245e-09
2240	28.0	12.0	16.0	0.001714473442124071	1.1277421301533827e-08
2241	25.0	14.0	11.0	0.0007651248001860358	1.8307298481255645e-08
2242	4.0	1.0	3.0	0.00036333811986073413	2.4826362852874348e-08
2243	8.0	2.0	6.0	7.066417804515239e-06	1.8057797490389105e-09
2244	35.0	6.0	29.0	0.003504544612599305	6.814668866875532e-06
2245	11.0	4.0	7.0	0.0011064767834784357	6.15960831055476e-10
2246	43.0	19.0	24.0	0.004156215874767133	1.7234899864491178e-06
2247	20.0	9.0	11.0	0.0008146570240348284	3.796474527455731e-07
2248	5.0	2.0	3.0	4.4262177456853695e-06	1.2863313007565908e-07
2249	26.0	20.0	6.0	0.00015339562341801542	2.698178157104416e-05
2250	18.0	5.0	13.0	0.0006869179329532067	5.491991910386239e-09
2251	5.0	5.0	0	0.0	3.4791957755258057e-09
2252	2.0	2.0	0	0.0	2.430197787925274e-11
2253	4.0	2.0	2.0	0.0	4.527308755899916e-11
2254	9.0	5.0	4.0	2.1742824013893045e-06	2.9577879600905955e-06
2255	1.0	0	1.0	0.0	3.7757856497573076e-111
2256	38.0	38.0	0	0.0	2.7495663303682637e-05
2257	5.0	3.0	2.0	0.00020517201731681337	1.2371196050404791e-06
2258	24.0	14.0	10.0	0.002131700115930667	1.1516466977944448e-05
2259	61.0	34.0	27.0	0.005339835680160576	0.00010607530915146988
2260	28.0	10.0	18.0	0.0005775825893404873	1.7100648331700287e-06
2261	17.0	7.0	10.0	0.00021503911792883243	1.0036608257953702e-06
2262	16.0	16.0	0	0.0	3.3741172799093565e-06
2263	30.0	13.0	17.0	0.0015011090393305944	7.918895623467775e-07
2264	40.0	21.0	19.0	0.0017467511820589811	9.472546390189044e-06
2265	27.0	14.0	13.0	0.0010729824807713196	7.180357882659791e-07
2266	31.0	18.0	13.0	0.001062828064270545	4.125472852198174e-06
2267	26.0	10.0	16.0	0.0005237898073575439	7.131853111972087e-07
2268	33.0	15.0	18.0	0.003214425452605355	9.498268505884806e-06
2269	36.0	9.0	27.0	0.0003864657546897977	2.4661324024471598e-05
2270	39.0	19.0	20.0	0.003928342204479485	5.905130933914029e-05
2271	53.0	20.0	33.0	0.0017386449543713546	3.4546322075687684e-05
2272	3.0	0	3.0	0.0	3.7757856497573076e-111
2273	21.0	2.0	19.0	0.0010356443573903184	3.622742344023338e-06
2274	36.0	13.0	23.0	0.0001495077994098169	2.3676894819451102e-05
2275	53.0	31.0	22.0	0.0018586671918076343	3.85788730049348e-05
2276	20.0	11.0	9.0	9.355108875120503e-05	1.771676286571143e-05
2277	14.0	14.0	0	0.0	2.9513595549191688e-05
2278	14.0	7.0	7.0	0.0	1.0090215255689714e-08
2279	8.0	6.0	2.0	0.00072727157895042	5.826307920694448e-09
2280	10.0	3.0	7.0	0.000776684734953422	4.6029254502570736e-10
2281	15.0	3.0	12.0	1.7316606268207673e-05	1.154761184564721e-06
2282	77.0	41.0	36.0	0.007153546440224179	3.099076584925785e-05
2283	46.0	30.0	16.0	0.0031224041268294125	6.820775823996809e-05
2284	30.0	19.0	11.0	0.0009226386180095397	2.3962627491110605e-06
2285	10.0	5.0	5.0	0.0007688676720341418	3.553031960210108e-06
2286	62.0	31.0	31.0	0.013796153156038217	9.113376561493195e-06
2287	37.0	15.0	22.0	0.001734526020414027	2.7563141138333767e-06
2288	44.0	17.0	27.0	0.004151712004078539	5.588134198922185e-06
2289	58.0	30.0	28.0	0.008711133019594738	5.50783820914321e-06
2290	29.0	6.0	23.0	0.0006157360686220091	1.8913474509452574e-06
2291	9.0	9.0	0	0.0	3.6559665280731467e-06
2292	43.0	19.0	24.0	0.0026187301294439067	4.9854226134596165e-06
2293	39.0	24.0	15.0	0.004992923746156048	2.0034829975216726e-05
2294	24.0	12.0	12.0	0.0021709462830516624	1.925315893768256e-07
2295	43.0	22.0	21.0	0.003317838465105718	5.770071824273062e-07
2296	15.0	2.0	13.0	0.0002674367353708844	9.439429252337048e-09
2297	34.0	12.0	22.0	0.008291937289021578	2.0392891463889835e-07
2298	20.0	7.0	13.0	0.0008305888194878654	7.0487458420144836e-09
2299	27.0	13.0	14.0	0.00084706418554125	4.556145291296021e-07
2300	47.0	24.0	23.0	0.0036721248402549543	4.824039471335943e-06
2301	38.0	23.0	15.0	0.002295260139799259	1.1490653759651417e-05
2302	21.0	11.0	10.0	0.001885115784161678	2.3641038631619095e-07
2303	14.0	4.0	10.0	8.449934403970695e-05	1.0622378080505961e-06
2304	21.0	15.0	6.0	0.002394627803750099	8.840501273333245e-06
2305	26.0	12.0	14.0	0.003933320867447564	1.1966120575032272e-05
2306	22.0	7.0	15.0	0.00043230687531908884	2.1117559457463165e-06
2307	39.0	15.0	24.0	0.0010893672517246458	5.519486209275931e-09
2308	18.0	10.0	8.0	0.0004365959061989722	7.223280832198534e-09
2309	35.0	18.0	17.0	0.0034428674684798934	3.2989333479905066e-06
2310	34.0	12.0	22.0	0.0016079491350445767	2.5551544529211673e-08
2311	14.0	4.0	10.0	0.0001678960162901379	4.377749735580381e-08
2312	10.0	6.0	4.0	1.6307118010419781e-06	1.204134653964509e-09
2313	32.0	14.0	18.0	0.0018212514154837271	3.727893333358875e-07
2314	43.0	19.0	24.0	0.007863023107755674	5.518838946538023e-05
2315	38.0	21.0	17.0	0.005781947533737358	8.229927971037034e-05
2316	10.0	7.0	3.0	0.0003720740759377447	3.843120155957199e-06
2317	11.0	6.0	5.0	3.579800668001676e-05	5.058982939685801e-07
2318	2.0	2.0	0	0.0	7.327965804808234e-08
2319	34.0	19.0	15.0	0.0022333012264298727	1.942017233252217e-06
2320	36.0	23.0	13.0	0.003366516506582536	2.369402361948797e-06
2321	16.0	6.0	10.0	5.721727676513164e-05	4.29733919199246e-06
2322	15.0	6.0	9.0	0.00012181158310640557	4.3820418179086526e-07
2323	29.0	11.0	18.0	0.0016505158899146324	1.7357852295984468e-06
2324	47.0	21.0	26.0	0.001958660393354113	0.00013427738881256193
2325	32.0	6.0	26.0	0.004988567416058979	2.2684728297643977e-06
2326	30.0	14.0	16.0	0.003848503146341941	1.3279515091162588e-05
2327	45.0	13.0	32.0	0.002432967650094597	1.01075727213877e-05
2328	22.0	12.0	10.0	0.0002804177189934646	9.581109435293162e-07
2329	28.0	10.0	18.0	0.0006351493043486996	9.225119765189928e-06
2330	11.0	3.0	8.0	0.0006983329155605005	1.6155524192042133e-07
2331	7.0	2.0	5.0	1.4909365038098086e-05	1.1849872225150583e-08
2332	29.0	13.0	16.0	0.0010618832867985133	1.2538937359054423e-05
2333	7.0	7.0	0	0.0	2.5321971039063243e-06
2334	7.0	7.0	0	0.0	4.141287613041333e-05
2335	20.0	11.0	9.0	9.062098437218993e-05	6.629385260022612e-08
2336	17.0	6.0	11.0	0.0020888900485061695	7.020431569980248e-07
2337	28.0	16.0	12.0	0.0016009759007715495	3.4429927220389606e-07
2338	8.0	1.0	7.0	5.4615903177755144e-06	2.6131248156123373e-08
2339	14.0	5.0	9.0	0.0003694752907817984	9.70048331305911e-10
2340	16.0	4.0	12.0	8.984445494312232e-05	5.240057155466851e-10
2341	17.0	5.0	12.0	0.0007467106989914125	4.8025492263790895e-09
2342	11.0	11.0	0	0.0	4.333914514703816e-08
2343	29.0	4.0	25.0	0.0012620026859635266	2.0398864630185143e-06
2344	32.0	17.0	15.0	0.005054910762495249	2.4705754232571346e-06
2345	25.0	2.0	23.0	0.0006565992658350584	8.284948014419803e-08
2346	3.0	1.0	2.0	2.9042200647128565e-05	1.4059173111916208e-06
2347	24.0	13.0	11.0	0.0008751616087163462	1.851398431734463e-07
2348	31.0	11.0	20.0	0.0014423361152758973	3.322489279141187e-07
2349	13.0	4.0	9.0	0.0011335517762385927	8.496822568228695e-09
2350	5.0	0	5.0	0.0	3.7757856497573076e-111
2351	15.0	6.0	9.0	0.00024711754864361533	1.2437183823278639e-08
2352	44.0	9.0	35.0	0.0032246652873433256	3.7155019770255085e-06
2353	38.0	26.0	12.0	0.00031096897516441456	2.4058052470340385e-05
2354	32.0	12.0	20.0	0.0018968206710891563	2.1613503613477712e-07
2355	23.0	11.0	12.0	0.0008281168674720002	2.56792850761819e-07
2356	5.0	5.0	0	0.0	2.3148572201645212e-07
2357	28.0	17.0	11.0	0.00488231748271109	6.149332641111681e-06
2358	16.0	7.0	9.0	0.0008112920631755352	8.948765752840561e-08
2359	18.0	14.0	4.0	0.00229114749203255	2.9305847394975397e-06
2360	22.0	3.0	19.0	0.0014617752353168897	1.59953576920391e-06
2361	66.0	24.0	42.0	0.006995005569786752	1.2516463883637127e-05
2362	6.0	2.0	4.0	0.0006478843869854082	1.9347707142851247e-10
2363	14.0	1.0	13.0	0.0003742095318676806	1.5971576613121804e-09
2364	10.0	5.0	5.0	0.0013065366487205541	4.3906951128201856e-08
2365	36.0	1.0	35.0	1.3511612065776392e-05	5.8114850943281e-11
2366	22.0	9.0	13.0	0.0006140924146638161	9.879654596435065e-08
2367	27.0	9.0	18.0	0.001153417987465572	4.884991679805301e-07
2368	22.0	5.0	17.0	0.00035100424409571025	3.2583010742887604e-06
2369	7.0	4.0	3.0	0.0007183156062018403	1.7604111599798023e-07
2370	17.0	4.0	13.0	0.00118141705024632	4.71342171986339e-08
2371	43.0	25.0	18.0	0.0010109410457427648	9.101582031386291e-05
2372	48.0	22.0	26.0	0.0020278884849900497	2.761895992332227e-05
2373	43.0	18.0	25.0	0.008322970363214468	1.9428630842790723e-05
2374	33.0	7.0	26.0	0.00021494852282877457	3.586711821753175e-05
2375	17.0	4.0	13.0	0.00017823938828531843	3.4075941814328285e-06
2376	38.0	4.0	34.0	0.004607381321935006	1.230698852216264e-05
2377	19.0	10.0	9.0	4.628115397242948e-05	1.6600543212054982e-05
2378	20.0	10.0	10.0	6.500327850724952e-05	1.1370383833590419e-06
2379	31.0	15.0	16.0	0.0009127585752403695	2.075248741877349e-06
2380	49.0	30.0	19.0	0.0022109164714212842	3.9626955910244835e-06
2381	23.0	8.0	15.0	0.0009113375263851757	5.8022941508972e-07
2382	11.0	7.0	4.0	0.0013929281361357558	2.0921403252692053e-07
2383	5.0	0	5.0	0.0	3.7757856497573076e-111
2384	13.0	1.0	12.0	4.4805748057201024e-05	2.1764931557002948e-08
2385	6.0	1.0	5.0	0.0	2.1764931557002948e-08
2386	13.0	4.0	9.0	0.000348428754822636	6.024046193777883e-07
2387	17.0	7.0	10.0	0.0007070818137946623	6.800111005056031e-09
2388	10.0	3.0	7.0	1.4961133666702594e-05	8.281111226256753e-08
2389	15.0	5.0	10.0	0.00010875294654091862	2.674989115938039e-06
2390	39.0	36.0	3.0	0.0012507559513991974	4.854540446211866e-05
2391	17.0	9.0	8.0	0.0003832431575591672	7.70230505312864e-06
2392	1.0	0	1.0	0.0	3.7757856497573076e-111
2393	17.0	5.0	12.0	0.00022959386786098967	4.019198764476123e-75
2394	25.0	13.0	12.0	0.011536289446271358	5.078460395764903e-05
2395	10.0	2.0	8.0	9.318353148811304e-06	4.019198764476123e-75
2396	13.0	4.0	9.0	0.00012823089305336445	2.4102614562456268e-70
2397	11.0	9.0	2.0	0.000532233270682939	1.0948851379035406e-07
2398	18.0	8.0	10.0	0.004162270215882429	1.5593235287449017e-05
2399	22.0	8.0	14.0	0.0017191222649727553	2.6962015954995175e-07
2400	24.0	1.0	23.0	0.0006188163020239774	1.2592250156931304e-08
2401	17.0	5.0	12.0	0.00029541767913162064	7.788635836011523e-08
2402	33.0	20.0	13.0	0.002211439334570189	1.691225224738963e-07
2403	38.0	14.0	24.0	0.003008557147233811	1.1735796389148552e-06
2404	6.0	3.0	3.0	0.000660619469622117	2.654667313278575e-10
2405	1.0	1.0	0	0.0	9.757227279383413e-12
2406	8.0	2.0	6.0	3.795158162996426e-05	7.235082108716095e-10
2407	17.0	11.0	6.0	0.00022260510299938115	2.6842802413735176e-05
2408	26.0	10.0	16.0	0.006080199545285071	3.884348472118593e-06
2409	40.0	18.0	22.0	0.00173800746068768	3.993351390305567e-07
2410	24.0	3.0	21.0	0.000569183129349406	2.046837417519045e-06
2411	21.0	17.0	4.0	9.408948248869193e-05	3.5007791110542327e-06
2412	17.0	5.0	12.0	0.0011836508665706046	2.11173176878096e-06
2413	5.0	0	5.0	0.0	3.7757856497573076e-111
2414	22.0	10.0	12.0	0.00012399880766494596	2.125176629101576e-06
2415	36.0	24.0	12.0	0.0037172515538095026	3.584669854317917e-06
2416	17.0	6.0	11.0	0.00044554670208469166	1.6422802351166783e-09
2417	17.0	7.0	10.0	0.00018508763829785756	5.470767758262999e-07
2418	38.0	22.0	16.0	0.0020877770229911726	6.2933225818804e-07
2419	21.0	17.0	4.0	0.00022664305603053276	2.562521622216239e-07
2420	47.0	1.0	46.0	0.00043484353812070964	3.635492886337236e-08
2421	13.0	13.0	0	0.0	8.00239759459384e-06
2422	14.0	2.0	12.0	1.664361409634908e-05	1.7555647344570053e-06
2423	25.0	10.0	15.0	0.0008477087049673757	6.016345753198247e-06
2424	15.0	15.0	0	0.0	1.9232197210215717e-06
2425	46.0	6.0	40.0	0.001333883426780885	7.178557414755496e-07
2426	13.0	4.0	9.0	3.657453610908437e-05	3.6350743664340054e-06
2427	28.0	11.0	17.0	0.0016259361450532126	5.338479645740173e-09
2428	16.0	8.0	8.0	0.0003050984126806634	9.679535621336954e-08
2429	29.0	6.0	23.0	0.0021038123557014193	3.179688461825447e-07
2430	5.0	5.0	0	0.0	3.6769438864731736e-07
2431	14.0	12.0	2.0	0.0007557779742914918	6.164661439355379e-06
2432	5.0	0	5.0	0.0	3.7757856497573076e-111
2433	7.0	3.0	4.0	2.484894173016348e-06	4.165736914692613e-09
2434	23.0	8.0	15.0	0.0007570126560837095	3.753754725974515e-07
2435	33.0	17.0	16.0	0.0005554307931606189	3.55750265429029e-05
2436	7.0	3.0	4.0	1.2812735579615543e-05	6.874679138303996e-08
2437	9.0	5.0	4.0	0.0007447952597330456	5.6659678134203876e-08
2438	14.0	4.0	10.0	0.0020737658436593633	6.272863549878235e-06
2439	31.0	14.0	17.0	0.001519147817967835	1.0846038183174593e-06
2440	36.0	19.0	17.0	0.0022206412083046402	1.3106282812025652e-06
2441	22.0	12.0	10.0	0.0002984979125335888	8.679962033180871e-07
